f'cc28MPa = 46.01 MPa, ecc28MPa = 0.0084
f'cc35MPa = 53.73 MPa, ecc35MPa = 0.0074
f'cc42MPa = 61.26 MPa, ecc42MPa = 0.0066
f'cc70MPa = 90.47 MPa, ecc70MPa = 0.0049
Axial_Strain Axial_Load(kN)
1.125000e-03 1.073224e+04
1.137500e-03 1.082683e+04
1.150000e-03 1.092089e+04
1.162500e-03 1.101439e+04
1.175000e-03 1.110735e+04
1.187500e-03 1.119976e+04
1.200000e-03 1.129162e+04
1.212500e-03 1.138293e+04
1.225000e-03 1.147369e+04
1.237500e-03 1.156390e+04
1.250000e-03 1.165356e+04
1.262500e-03 1.174266e+04
1.275000e-03 1.183121e+04
1.287500e-03 1.191920e+04
1.300000e-03 1.200664e+04
1.312500e-03 1.209352e+04
1.325000e-03 1.217983e+04
1.337500e-03 1.226559e+04
1.350000e-03 1.235078e+04
1.362500e-03 1.243540e+04
1.375000e-03 1.251946e+04
1.387500e-03 1.260295e+04
1.400000e-03 1.268586e+04
1.412500e-03 1.276820e+04
1.425000e-03 1.284996e+04
1.437500e-03 1.293115e+04
1.450000e-03 1.301174e+04
1.462500e-03 1.309175e+04
1.475000e-03 1.317117e+04
1.487500e-03 1.325000e+04
1.500000e-03 1.332823e+04
1.512500e-03 1.340585e+04
1.525000e-03 1.348287e+04
1.537500e-03 1.355928e+04
1.550000e-03 1.363507e+04
1.562500e-03 1.371024e+04
1.575000e-03 1.378478e+04
1.587500e-03 1.385869e+04
1.600000e-03 1.393196e+04
1.612500e-03 1.400459e+04
1.625000e-03 1.407657e+04
1.637500e-03 1.414789e+04
1.650000e-03 1.421855e+04
1.662500e-03 1.428853e+04
1.675000e-03 1.435784e+04
1.687500e-03 1.442647e+04
1.700000e-03 1.449440e+04
1.712500e-03 1.456162e+04
1.725000e-03 1.462814e+04
1.737500e-03 1.469395e+04
1.750000e-03 1.475903e+04
1.762500e-03 1.482337e+04
1.775000e-03 1.488697e+04
1.787500e-03 1.494982e+04
1.800000e-03 1.501192e+04
1.812500e-03 1.507324e+04
1.825000e-03 1.513379e+04
1.837500e-03 1.519356e+04
1.850000e-03 1.525254e+04
1.862500e-03 1.531072e+04
1.875000e-03 1.536809e+04
1.887500e-03 1.542465e+04
1.900000e-03 1.548039e+04
1.912500e-03 1.553530e+04
1.925000e-03 1.558938e+04
1.937500e-03 1.564263e+04
1.950000e-03 1.569503e+04
1.962500e-03 1.574658e+04
1.975000e-03 1.579728e+04
1.987500e-03 1.584713e+04
2.000000e-03 1.589612e+04
2.012500e-03 1.590910e+04
2.025000e-03 1.592166e+04
2.037500e-03 1.593380e+04
2.050000e-03 1.594552e+04
2.062500e-03 1.595682e+04
2.075000e-03 1.596771e+04
2.087500e-03 1.597817e+04
2.100000e-03 1.598822e+04
2.112500e-03 1.599786e+04
2.125000e-03 1.600709e+04
2.137500e-03 1.601592e+04
2.150000e-03 1.602434e+04
2.162500e-03 1.603237e+04
2.175000e-03 1.604001e+04
2.187500e-03 1.604726e+04
2.200000e-03 1.605413e+04
2.212500e-03 1.606062e+04
2.225000e-03 1.606675e+04
2.237500e-03 1.607252e+04
2.250000e-03 1.607794e+04
2.262500e-03 1.608300e+04
2.275000e-03 1.608773e+04
2.287500e-03 1.609213e+04
2.300000e-03 1.609619e+04
2.312500e-03 1.609994e+04
2.325000e-03 1.610338e+04
2.337500e-03 1.610652e+04
2.350000e-03 1.610935e+04
2.362500e-03 1.611190e+04
2.375000e-03 1.611417e+04
2.387500e-03 1.611615e+04
2.400000e-03 1.611787e+04
2.412500e-03 1.611933e+04
2.425000e-03 1.612053e+04
2.437500e-03 1.612148e+04
2.450000e-03 1.612219e+04
2.462500e-03 1.612265e+04
2.475000e-03 1.612289e+04
2.487500e-03 1.612290e+04
2.500000e-03 1.612269e+04
2.512500e-03 1.612227e+04
2.525000e-03 1.612163e+04
2.537500e-03 1.612079e+04
2.550000e-03 1.611974e+04
2.562500e-03 1.611851e+04
2.575000e-03 1.611707e+04
2.587500e-03 1.611546e+04
2.600000e-03 1.611365e+04
2.612500e-03 1.611167e+04
2.625000e-03 1.610951e+04
2.637500e-03 1.610718e+04
2.650000e-03 1.610469e+04
2.662500e-03 1.610202e+04
2.675000e-03 1.609919e+04
2.687500e-03 1.609621e+04
2.700000e-03 1.609306e+04
2.712500e-03 1.608976e+04
2.725000e-03 1.608631e+04
2.737500e-03 1.608271e+04
2.750000e-03 1.607897e+04
2.762500e-03 1.607508e+04
2.775000e-03 1.607105e+04
2.787500e-03 1.606687e+04
2.800000e-03 1.606256e+04
2.812500e-03 1.605811e+04
2.825000e-03 1.605353e+04
2.837500e-03 1.604882e+04
2.850000e-03 1.604397e+04
2.862500e-03 1.603899e+04
2.875000e-03 1.603389e+04
2.887500e-03 1.602866e+04
2.900000e-03 1.602330e+04
2.912500e-03 1.601782e+04
2.925000e-03 1.601221e+04
2.937500e-03 1.600648e+04
2.950000e-03 1.600063e+04
2.962500e-03 1.599466e+04
2.975000e-03 1.598858e+04
2.987500e-03 1.598237e+04
3.000000e-03 1.597605e+04
3.012500e-03 1.596960e+04
3.025000e-03 1.596305e+04
3.037500e-03 1.595638e+04
3.050000e-03 1.594959e+04
3.062500e-03 1.594269e+04
3.075000e-03 1.593568e+04
3.087500e-03 1.592856e+04
3.100000e-03 1.592132e+04
3.112500e-03 1.591397e+04
3.125000e-03 1.590652e+04
3.137500e-03 1.589895e+04
3.150000e-03 1.589127e+04
3.162500e-03 1.588349e+04
3.175000e-03 1.587559e+04
3.187500e-03 1.586759e+04
3.200000e-03 1.585948e+04
3.212500e-03 1.585126e+04
3.225000e-03 1.584293e+04
3.237500e-03 1.583450e+04
3.250000e-03 1.582596e+04
3.262500e-03 1.581731e+04
3.275000e-03 1.580856e+04
3.287500e-03 1.579971e+04
3.300000e-03 1.579074e+04
3.312500e-03 1.578168e+04
3.325000e-03 1.577251e+04
3.337500e-03 1.576323e+04
3.350000e-03 1.575385e+04
3.362500e-03 1.574436e+04
3.375000e-03 1.573478e+04
3.387500e-03 1.572508e+04
3.400000e-03 1.571529e+04
3.412500e-03 1.570539e+04
3.425000e-03 1.569539e+04
3.437500e-03 1.568528e+04
3.450000e-03 1.567507e+04
3.462500e-03 1.566476e+04
3.475000e-03 1.565435e+04
3.487500e-03 1.564383e+04
3.500000e-03 1.563321e+04
3.512500e-03 1.562249e+04
3.525000e-03 1.561167e+04
3.537500e-03 1.560074e+04
3.550000e-03 1.558972e+04
3.562500e-03 1.557859e+04
3.575000e-03 1.556736e+04
3.587500e-03 1.555603e+04
3.600000e-03 1.554459e+04
3.612500e-03 1.553306e+04
3.625000e-03 1.552142e+04
3.637500e-03 1.550969e+04
3.650000e-03 1.549785e+04
3.662500e-03 1.548591e+04
3.675000e-03 1.547387e+04
3.687500e-03 1.546173e+04
3.700000e-03 1.544949e+04
3.712500e-03 1.543714e+04
3.725000e-03 1.542470e+04
3.737500e-03 1.541215e+04
3.750000e-03 1.539951e+04
3.762500e-03 1.538676e+04
3.775000e-03 1.537392e+04
3.787500e-03 1.536097e+04
3.800000e-03 1.534792e+04
3.812500e-03 1.533477e+04
3.825000e-03 1.532152e+04
3.837500e-03 1.530818e+04
3.850000e-03 1.529473e+04
3.862500e-03 1.528118e+04
3.875000e-03 1.526753e+04
3.887500e-03 1.525378e+04
3.900000e-03 1.523993e+04
3.912500e-03 1.522598e+04
3.925000e-03 1.521193e+04
3.937500e-03 1.519778e+04
3.950000e-03 1.518353e+04
3.962500e-03 1.516918e+04
3.975000e-03 1.515472e+04
3.987500e-03 1.514017e+04
4.000000e-03 1.512552e+04
4.012500e-03 1.514615e+04
4.025000e-03 1.516667e+04
4.037500e-03 1.518709e+04
4.050000e-03 1.520741e+04
4.062500e-03 1.522764e+04
4.075000e-03 1.524776e+04
4.087500e-03 1.526778e+04
4.100000e-03 1.528771e+04
4.112500e-03 1.530753e+04
4.125000e-03 1.532725e+04
4.137500e-03 1.534688e+04
4.150000e-03 1.536640e+04
4.162500e-03 1.538583e+04
4.175000e-03 1.540515e+04
4.187500e-03 1.542438e+04
4.200000e-03 1.544350e+04
4.212500e-03 1.546253e+04
4.225000e-03 1.548145e+04
4.237500e-03 1.550028e+04
4.250000e-03 1.551900e+04
4.262500e-03 1.553763e+04
4.275000e-03 1.555616e+04
4.287500e-03 1.557458e+04
4.300000e-03 1.559291e+04
4.312500e-03 1.561114e+04
4.325000e-03 1.562927e+04
4.337500e-03 1.564730e+04
4.350000e-03 1.566523e+04
4.362500e-03 1.568306e+04
4.375000e-03 1.570079e+04
4.387500e-03 1.571842e+04
4.400000e-03 1.573595e+04
4.412500e-03 1.575338e+04
4.425000e-03 1.577071e+04
4.437500e-03 1.578794e+04
4.450000e-03 1.580508e+04
4.462500e-03 1.582211e+04
4.475000e-03 1.583904e+04
4.487500e-03 1.585588e+04
4.500000e-03 1.587261e+04
4.512500e-03 1.588925e+04
4.525000e-03 1.590578e+04
4.537500e-03 1.592222e+04
4.550000e-03 1.593855e+04
4.562500e-03 1.595479e+04
4.575000e-03 1.597093e+04
4.587500e-03 1.598696e+04
4.600000e-03 1.600290e+04
4.612500e-03 1.601874e+04
4.625000e-03 1.603448e+04
4.637500e-03 1.605012e+04
4.650000e-03 1.606566e+04
4.662500e-03 1.608110e+04
4.675000e-03 1.609644e+04
4.687500e-03 1.611168e+04
4.700000e-03 1.612683e+04
4.712500e-03 1.614187e+04
4.725000e-03 1.615681e+04
4.737500e-03 1.617166e+04
4.750000e-03 1.618640e+04
4.762500e-03 1.620105e+04
4.775000e-03 1.621559e+04
4.787500e-03 1.623004e+04
4.800000e-03 1.624438e+04
4.812500e-03 1.625863e+04
4.825000e-03 1.627278e+04
4.837500e-03 1.628683e+04
4.850000e-03 1.630078e+04
4.862500e-03 1.631463e+04
4.875000e-03 1.632838e+04
4.887500e-03 1.634203e+04
4.900000e-03 1.635558e+04
4.912500e-03 1.636903e+04
4.925000e-03 1.638238e+04
4.937500e-03 1.639563e+04
4.950000e-03 1.640879e+04
4.962500e-03 1.642184e+04
4.975000e-03 1.643479e+04
4.987500e-03 1.644765e+04
5.000000e-03 1.646040e+04
5.012500e-03 1.647306e+04
5.025000e-03 1.648562e+04
5.037500e-03 1.649807e+04
5.050000e-03 1.651043e+04
5.062500e-03 1.652269e+04
5.075000e-03 1.653485e+04
5.087500e-03 1.654691e+04
5.100000e-03 1.655887e+04
5.112500e-03 1.657073e+04
5.125000e-03 1.658249e+04
5.137500e-03 1.659415e+04
5.150000e-03 1.660571e+04
5.162500e-03 1.661718e+04
5.175000e-03 1.662854e+04
5.187500e-03 1.663980e+04
5.200000e-03 1.665097e+04
5.212500e-03 1.666203e+04
5.225000e-03 1.667300e+04
5.237500e-03 1.668387e+04
5.250000e-03 1.669463e+04
5.262500e-03 1.670530e+04
5.275000e-03 1.671587e+04
5.287500e-03 1.672634e+04
5.300000e-03 1.673671e+04
5.312500e-03 1.674698e+04
5.325000e-03 1.675715e+04
5.337500e-03 1.676722e+04
5.350000e-03 1.677719e+04
5.362500e-03 1.678706e+04
5.375000e-03 1.679683e+04
5.387500e-03 1.680651e+04
5.400000e-03 1.681608e+04
5.412500e-03 1.682556e+04
5.425000e-03 1.683493e+04
5.437500e-03 1.684421e+04
5.450000e-03 1.685338e+04
5.462500e-03 1.686246e+04
5.475000e-03 1.687144e+04
5.487500e-03 1.688032e+04
5.500000e-03 1.688909e+04
5.512500e-03 1.689777e+04
5.525000e-03 1.690635e+04
5.537500e-03 1.691483e+04
5.550000e-03 1.692321e+04
5.562500e-03 1.693150e+04
5.575000e-03 1.693968e+04
5.587500e-03 1.694776e+04
5.600000e-03 1.695574e+04
5.612500e-03 1.696363e+04
5.625000e-03 1.697141e+04
5.637500e-03 1.697910e+04
5.650000e-03 1.698668e+04
5.662500e-03 1.699417e+04
5.675000e-03 1.700156e+04
5.687500e-03 1.700885e+04
5.700000e-03 1.701603e+04
5.712500e-03 1.702312e+04
5.725000e-03 1.703011e+04
5.737500e-03 1.703700e+04
5.750000e-03 1.704379e+04
5.762500e-03 1.705048e+04
5.775000e-03 1.705708e+04
5.787500e-03 1.706357e+04
5.800000e-03 1.706996e+04
5.812500e-03 1.707625e+04
5.825000e-03 1.708245e+04
5.837500e-03 1.708854e+04
5.850000e-03 1.709454e+04
5.862500e-03 1.710043e+04
5.875000e-03 1.710623e+04
5.887500e-03 1.711193e+04
5.900000e-03 1.711753e+04
5.912500e-03 1.712302e+04
5.925000e-03 1.712842e+04
5.937500e-03 1.713372e+04
5.950000e-03 1.713892e+04
5.962500e-03 1.714402e+04
5.975000e-03 1.714902e+04
5.987500e-03 1.715393e+04
6.000000e-03 1.715873e+04
6.012500e-03 1.716343e+04
6.025000e-03 1.716804e+04
6.037500e-03 1.717254e+04
6.050000e-03 1.717695e+04
6.062500e-03 1.718125e+04
6.075000e-03 1.718546e+04
6.087500e-03 1.718956e+04
6.100000e-03 1.719357e+04
6.112500e-03 1.719748e+04
6.125000e-03 1.720129e+04
6.137500e-03 1.720500e+04
6.150000e-03 1.720861e+04
6.162500e-03 1.721212e+04
6.175000e-03 1.721553e+04
6.187500e-03 1.721884e+04
6.200000e-03 1.722205e+04
6.212500e-03 1.722516e+04
6.225000e-03 1.722818e+04
6.237500e-03 1.723109e+04
6.250000e-03 1.723391e+04
6.262500e-03 1.723662e+04
6.275000e-03 1.723924e+04
6.287500e-03 1.724175e+04
6.300000e-03 1.724417e+04
6.312500e-03 1.724649e+04
6.325000e-03 1.724871e+04
6.337500e-03 1.725083e+04
6.350000e-03 1.725285e+04
6.362500e-03 1.725477e+04
6.375000e-03 1.725659e+04
6.387500e-03 1.725831e+04
6.400000e-03 1.725993e+04
6.412500e-03 1.726145e+04
6.425000e-03 1.726287e+04
6.437500e-03 1.726420e+04
6.450000e-03 1.726542e+04
6.462500e-03 1.726655e+04
6.475000e-03 1.726757e+04
6.487500e-03 1.726850e+04
6.500000e-03 1.726932e+04
6.512500e-03 1.727005e+04
6.525000e-03 1.727068e+04
6.537500e-03 1.727121e+04
6.550000e-03 1.727164e+04
6.562500e-03 1.727197e+04
6.575000e-03 1.727220e+04
6.587500e-03 1.727126e+04
6.600000e-03 1.725495e+04
6.612500e-03 1.723864e+04
6.625000e-03 1.722232e+04
6.637500e-03 1.720601e+04
6.650000e-03 1.718969e+04
6.662500e-03 1.717338e+04
6.675000e-03 1.715706e+04
6.687500e-03 1.714075e+04
6.700000e-03 1.712444e+04
6.712500e-03 1.710812e+04
6.725000e-03 1.709181e+04
6.737500e-03 1.707549e+04
6.750000e-03 1.705918e+04
6.762500e-03 1.704286e+04
6.775000e-03 1.702655e+04
6.787500e-03 1.701024e+04
6.800000e-03 1.699392e+04
6.812500e-03 1.697761e+04
6.825000e-03 1.696129e+04
6.837500e-03 1.694498e+04
6.850000e-03 1.692866e+04
6.862500e-03 1.691235e+04
6.875000e-03 1.689604e+04
6.887500e-03 1.687972e+04
6.900000e-03 1.686341e+04
6.912500e-03 1.684709e+04
6.925000e-03 1.683078e+04
6.937500e-03 1.681446e+04
6.950000e-03 1.679815e+04
6.962500e-03 1.678184e+04
6.975000e-03 1.676552e+04
6.987500e-03 1.674921e+04
7.000000e-03 1.673289e+04
7.012500e-03 1.671658e+04
7.025000e-03 1.670026e+04
7.037500e-03 1.668395e+04
7.050000e-03 1.666764e+04
7.062500e-03 1.665132e+04
7.075000e-03 1.663501e+04
7.087500e-03 1.661869e+04
7.100000e-03 1.660238e+04
7.112500e-03 1.658606e+04
7.125000e-03 1.656975e+04
7.137500e-03 1.655344e+04
7.150000e-03 1.653712e+04
7.162500e-03 1.652081e+04
7.175000e-03 1.650449e+04
7.187500e-03 1.648818e+04
7.200000e-03 1.647187e+04
7.212500e-03 1.645555e+04
7.225000e-03 1.643924e+04
7.237500e-03 1.642292e+04
7.250000e-03 1.640661e+04
7.262500e-03 1.639029e+04
7.275000e-03 1.637398e+04
7.287500e-03 1.635767e+04
7.300000e-03 1.634135e+04
7.312500e-03 1.632504e+04
7.325000e-03 1.630872e+04
7.337500e-03 1.629241e+04
7.350000e-03 1.627609e+04
7.362500e-03 1.625978e+04
7.375000e-03 1.624347e+04
7.387500e-03 1.622715e+04
7.400000e-03 1.621084e+04
7.412500e-03 1.619452e+04
7.425000e-03 1.617821e+04
7.437500e-03 1.616190e+04
7.450000e-03 1.614558e+04
7.462500e-03 1.612927e+04
7.475000e-03 1.611295e+04
7.487500e-03 1.609664e+04
7.500000e-03 1.608032e+04
7.512500e-03 1.606401e+04
7.525000e-03 1.604770e+04
7.537500e-03 1.603138e+04
7.550000e-03 1.601507e+04
7.562500e-03 1.599875e+04
7.575000e-03 1.598244e+04
7.587500e-03 1.596613e+04
7.600000e-03 1.594981e+04
7.612500e-03 1.593350e+04
7.625000e-03 1.591718e+04
7.637500e-03 1.590087e+04
7.650000e-03 1.588456e+04
7.662500e-03 1.586824e+04
7.675000e-03 1.585193e+04
7.687500e-03 1.583561e+04
7.700000e-03 1.581930e+04
7.712500e-03 1.580298e+04
7.725000e-03 1.578667e+04
7.737500e-03 1.577036e+04
7.750000e-03 1.575404e+04
7.762500e-03 1.573773e+04
7.775000e-03 1.572141e+04
7.787500e-03 1.570510e+04
7.800000e-03 1.568879e+04
7.812500e-03 1.567247e+04
7.825000e-03 1.565616e+04
7.837500e-03 1.563984e+04
7.850000e-03 1.562353e+04
7.862500e-03 1.560722e+04
7.875000e-03 1.559090e+04
7.887500e-03 1.557459e+04
7.900000e-03 1.555827e+04
7.912500e-03 1.554196e+04
7.925000e-03 1.552565e+04
7.937500e-03 1.550933e+04
7.950000e-03 1.549302e+04
7.962500e-03 1.547670e+04
7.975000e-03 1.546039e+04
7.987500e-03 1.544407e+04
8.000000e-03 1.542776e+04
8.012500e-03 1.541145e+04
8.025000e-03 1.539513e+04
8.037500e-03 1.537882e+04
8.050000e-03 1.536250e+04
8.062500e-03 1.534619e+04
8.075000e-03 1.532988e+04
8.087500e-03 1.531356e+04
8.100000e-03 1.529725e+04
8.112500e-03 1.528093e+04
8.125000e-03 1.526462e+04
8.137500e-03 1.524831e+04
8.150000e-03 1.523199e+04
8.162500e-03 1.521568e+04
8.175000e-03 1.519936e+04
8.187500e-03 1.518305e+04
8.200000e-03 1.516674e+04
8.212500e-03 1.515042e+04
8.225000e-03 1.513411e+04
8.237500e-03 1.511779e+04
8.250000e-03 1.510148e+04
8.262500e-03 1.508517e+04
8.275000e-03 1.506885e+04
8.287500e-03 1.505254e+04
8.300000e-03 1.503622e+04
8.312500e-03 1.501991e+04
8.325000e-03 1.500360e+04
8.337500e-03 1.498728e+04
8.350000e-03 1.497097e+04
8.362500e-03 1.495465e+04
8.375000e-03 1.493834e+04
8.387500e-03 1.492203e+04
8.400000e-03 1.490571e+04
8.412500e-03 1.488940e+04
8.425000e-03 1.487308e+04
8.437500e-03 1.485677e+04
8.450000e-03 1.484046e+04
8.462500e-03 1.482414e+04
8.475000e-03 1.480783e+04
8.487500e-03 1.479151e+04
8.500000e-03 1.477520e+04
8.512500e-03 1.475889e+04
8.525000e-03 1.474257e+04
8.537500e-03 1.472626e+04
8.550000e-03 1.470995e+04
8.562500e-03 1.469363e+04
8.575000e-03 1.467732e+04
8.587500e-03 1.466100e+04
8.600000e-03 1.464469e+04
8.612500e-03 1.462838e+04
8.625000e-03 1.461206e+04
8.637500e-03 1.459575e+04
8.650000e-03 1.457943e+04
8.662500e-03 1.456312e+04
8.675000e-03 1.454681e+04
8.687500e-03 1.453049e+04
8.700000e-03 1.451418e+04
8.712500e-03 1.449786e+04
8.725000e-03 1.448155e+04
8.737500e-03 1.446524e+04
8.750000e-03 1.444892e+04
8.762500e-03 1.443261e+04
8.775000e-03 1.441629e+04
8.787500e-03 1.439998e+04
8.800000e-03 1.438367e+04
8.812500e-03 1.436735e+04
8.825000e-03 1.435104e+04
8.837500e-03 1.433473e+04
8.850000e-03 1.431841e+04
8.862500e-03 1.430210e+04
8.875000e-03 1.428578e+04
8.887500e-03 1.426947e+04
8.900000e-03 1.425316e+04
8.912500e-03 1.423684e+04
8.925000e-03 1.422053e+04
8.937500e-03 1.420421e+04
8.950000e-03 1.418790e+04
8.962500e-03 1.417159e+04
8.975000e-03 1.415527e+04
8.987500e-03 1.413896e+04
9.000000e-03 1.412265e+04
9.012500e-03 1.410633e+04
9.025000e-03 1.409002e+04
9.037500e-03 1.407370e+04
9.050000e-03 1.405739e+04
9.062500e-03 1.404108e+04
9.075000e-03 1.402476e+04
9.087500e-03 1.400845e+04
9.100000e-03 1.399213e+04
9.112500e-03 1.397582e+04
9.125000e-03 1.395951e+04
9.137500e-03 1.394319e+04
9.150000e-03 1.392688e+04
9.162500e-03 1.391057e+04
9.175000e-03 1.389425e+04
9.187500e-03 1.387794e+04
9.200000e-03 1.386162e+04
9.212500e-03 1.384531e+04
9.225000e-03 1.382900e+04
9.237500e-03 1.381268e+04
9.250000e-03 1.379637e+04
9.262500e-03 1.378006e+04
9.275000e-03 1.376374e+04
9.287500e-03 1.374743e+04
9.300000e-03 1.373111e+04
9.312500e-03 1.371480e+04
9.325000e-03 1.369849e+04
9.337500e-03 1.368217e+04
9.350000e-03 1.366586e+04
9.362500e-03 1.364955e+04
9.375000e-03 1.363323e+04
9.387500e-03 1.361692e+04
9.400000e-03 1.360060e+04
9.412500e-03 1.358429e+04
9.425000e-03 1.356798e+04
9.437500e-03 1.355166e+04
9.450000e-03 1.353535e+04
9.462500e-03 1.351904e+04
9.475000e-03 1.350272e+04
9.487500e-03 1.348641e+04
9.500000e-03 1.347009e+04
9.512500e-03 1.345378e+04
9.525000e-03 1.343747e+04
9.537500e-03 1.342115e+04
9.550000e-03 1.340484e+04
9.562500e-03 1.338853e+04
9.575000e-03 1.337221e+04
9.587500e-03 1.335590e+04
9.600000e-03 1.333958e+04
9.612500e-03 1.332327e+04
9.625000e-03 1.330696e+04
9.637500e-03 1.329064e+04
9.650000e-03 1.327433e+04
9.662500e-03 1.325802e+04
9.675000e-03 1.324170e+04
9.687500e-03 1.322539e+04
9.700000e-03 1.320908e+04
9.712500e-03 1.319276e+04
9.725000e-03 1.317645e+04
9.737500e-03 1.316013e+04
9.750000e-03 1.314382e+04
9.762500e-03 1.312751e+04
9.775000e-03 1.311119e+04
9.787500e-03 1.309488e+04
9.800000e-03 1.307857e+04
9.812500e-03 1.306225e+04
9.825000e-03 1.304594e+04
9.837500e-03 1.302962e+04
9.850000e-03 1.301331e+04
9.862500e-03 1.299700e+04
9.875000e-03 1.298068e+04
9.887500e-03 1.296437e+04
9.900000e-03 1.294806e+04
9.912500e-03 1.293174e+04
9.925000e-03 1.291543e+04
9.937500e-03 1.289912e+04
9.950000e-03 1.288280e+04
9.962500e-03 1.286649e+04
9.975000e-03 1.285017e+04
9.987500e-03 1.283386e+04
1.000000e-02 1.281755e+04
1.001250e-02 1.280123e+04
1.002500e-02 1.278492e+04
1.003750e-02 1.276861e+04
1.005000e-02 1.275229e+04
1.006250e-02 1.273598e+04
1.007500e-02 1.271967e+04
1.008750e-02 1.270335e+04
1.010000e-02 1.268704e+04
1.011250e-02 1.267073e+04
1.012500e-02 1.265441e+04
1.013750e-02 1.263810e+04
1.015000e-02 1.262178e+04
1.016250e-02 1.260547e+04
1.017500e-02 1.258916e+04
1.018750e-02 1.257284e+04
1.020000e-02 1.255653e+04
1.021250e-02 1.254022e+04
1.022500e-02 1.252390e+04
1.023750e-02 1.250759e+04
1.025000e-02 1.249128e+04
1.026250e-02 1.247496e+04
1.027500e-02 1.245865e+04
1.028750e-02 1.244234e+04
1.030000e-02 1.242602e+04
1.031250e-02 1.240971e+04
1.032500e-02 1.239339e+04
1.033750e-02 1.237708e+04
1.035000e-02 1.236077e+04
1.036250e-02 1.234445e+04
1.037500e-02 1.232814e+04
1.038750e-02 1.231183e+04
1.040000e-02 1.229551e+04
1.041250e-02 1.227920e+04
1.042500e-02 1.226289e+04
1.043750e-02 1.224657e+04
1.045000e-02 1.223026e+04
1.046250e-02 1.221395e+04
1.047500e-02 1.219763e+04
1.048750e-02 1.218132e+04
1.050000e-02 1.216501e+04
1.051250e-02 1.214869e+04
1.052500e-02 1.213238e+04
1.053750e-02 1.211606e+04
1.055000e-02 1.209975e+04
1.056250e-02 1.208344e+04
1.057500e-02 1.206712e+04
1.058750e-02 1.205081e+04
1.060000e-02 1.203450e+04
1.061250e-02 1.201818e+04
1.062500e-02 1.200187e+04
1.063750e-02 1.198556e+04
1.065000e-02 1.196924e+04
1.066250e-02 1.195293e+04
1.067500e-02 1.193662e+04
1.068750e-02 1.192030e+04
1.070000e-02 1.190399e+04
